canal,category,composition,date,final_Price,homogenized_category,homogenized_clothing,homogenized_color,homogenized_subcategory,image,item,item_characteristics,made_in,marca,modelo,price,sale_price,sales_flag,sku,stock,subcategory,subcategory2,subcategory3,upc,upc_wm,upc_wm2,url_sku
Chevignon,Men,Prenda: 99% Algodon 1% Elastano,24/10/2023,229900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1350363/63_352E002_050000_0.jpg?v=638237394144830000,"Bermuda de Hombre en Denim, Straight Fit - Gris Oscuro","Descripción:  El modelo mide 1.82 y usa talla 32. Bermuda de hombre en denim, straight fit. Silueta recta. Color gris, tono oscuro. Pretina tradicional con botón metálico, aletilla con cierre, bolsillos delanteros, relojera, bolsillos traseros de parche y garra de cuero en la pretina posterior. Lavado suave con iluminaciones ligeras y bigotes sutiles. Elaborada en denim stretch, (60% a 80% de elongación). Peso: 11 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 99% Algodon 1% ElastanoPrenda: 99% Algodon 1% ElastanoPrenda: 99% Algodon 1% ElastanoPrenda: 99% Algodon 1% ElastanoPrenda: 99% Algodon 1% ElastanoPrenda: 99% Algodon 1% Elastano",Colombia,Chevignon,Gris,229900,229900,,63_352E002_050000,40,Ropa Hombre,Bermudas,,63_352E002_050000_Gris_40,63_352E002_050000,63_352E002_050000,www.chevignon.com.co
Chevignon,Men,"Composición Cuerpo 100% CUERO, Composición Forro Cuerpo 65% POLIÉSTER 35% ALGODÓN, Composición Forro Manga 100% POLIÉSTER",24/10/2023,1968900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1219065/63_627D404_041300_0.jpg?v=638161269085970000,"Chaqueta de Hombre en Cuero, Tipo Biker - Capucha Removible","Descripción:  El modelo mide 1.82 y usa talla M. Chaqueta de hombre en cuero, tipo biker. Diseño con capucha removible. Elaborada en 100% cuero vacuno. Cuello biker con broches. Capucha removible. Perilla con cierre. Cuatro bolsillos delanteros con cierre. Puños rectos con cierre. Dos bolsillos internos. | Lavado No secar en maquina, No planchar, No lavar, Cuidado solo por experto en cuero, No usar blanqueador. | Composición : Composición Cuerpo 100% CUERO, Composición Forro Cuerpo 65% POLIÉSTER 35% ALGODÓN, Composición Forro Manga 100% POLIÉSTER",Marruecos,Chevignon,CAFE,1968900,1968900,,63_627D404_041300,XXL,Ropa Hombre,Chaquetas,,63_627D404_041300_CAFE_XXL,63_627D404_041300,63_627D404_041300,www.chevignon.com.co
Chevignon,Men,Prenda: 64% Algodon 31% Coolmax 5% Elastano,24/10/2023,389900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1353887/63_612E030_051100_0.jpg?v=638237436087000000,"Camisa Premium de Hombre, Slim Fit Manga Larga - Mini Cuadros Efecto Dobby","Descripción:  El modelo mide 1.82 y usa talla M. Camisa premium de hombre, slim fit (silueta ajustada). Manga larga, cuello camisero con paletas para mayor estructura y perilla completa con botones. Elaborada en mezcla de algodón y elastano con tecnología Coolmax, un tejido transpirable y de secado rápido, que regula la temperatura del cuerpo. La tela tiene acabado Wrinkle Free para proporcionar mayor suavidad y resistencia a las arrugas. Diseño mini print de cuadros con efecto dobby (micro textura). El vivo rojo en el centro del cuello espalda, el botón metálico en puño derecho, los ojales en hilo rojo y las marquillas tejidas en piezas de los costados son detalles que complementan este diseño. | Lavado PRENDALAVADO: Temperatura máxima de lavado 30 ºC. Proceso muy moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor. Planchar con vapor puede causar daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No retorcer ni exprimir.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 64% Algodon 31% Coolmax 5% Elastano",China,Chevignon,Gris,389900,389900,,63_612E030_051100,L,Ropa Hombre,Camisas,,63_612E030_051100_Gris_L,63_612E030_051100,63_612E030_051100,www.chevignon.com.co
Chevignon,Men,Prenda: 64% Algodon 31% Coolmax 5% Elastano,24/10/2023,389900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1353887/63_612E030_051100_0.jpg?v=638237436087000000,"Camisa Premium de Hombre, Slim Fit Manga Larga - Mini Cuadros Efecto Dobby","Descripción:  El modelo mide 1.82 y usa talla M. Camisa premium de hombre, slim fit (silueta ajustada). Manga larga, cuello camisero con paletas para mayor estructura y perilla completa con botones. Elaborada en mezcla de algodón y elastano con tecnología Coolmax, un tejido transpirable y de secado rápido, que regula la temperatura del cuerpo. La tela tiene acabado Wrinkle Free para proporcionar mayor suavidad y resistencia a las arrugas. Diseño mini print de cuadros con efecto dobby (micro textura). El vivo rojo en el centro del cuello espalda, el botón metálico en puño derecho, los ojales en hilo rojo y las marquillas tejidas en piezas de los costados son detalles que complementan este diseño. | Lavado PRENDALAVADO: Temperatura máxima de lavado 30 ºC. Proceso muy moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor. Planchar con vapor puede causar daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No retorcer ni exprimir.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 64% Algodon 31% Coolmax 5% ElastanoPrenda: 64% Algodon 31% Coolmax 5% Elastano",China,Chevignon,Gris,389900,389900,,63_612E030_051100,M,Ropa Hombre,Camisas,,63_612E030_051100_Gris_M,63_612E030_051100,63_612E030_051100,www.chevignon.com.co
Chevignon,Men,Prenda: 64% Algodon 31% Coolmax 5% Elastano,24/10/2023,389900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1353887/63_612E030_051100_0.jpg?v=638237436087000000,"Camisa Premium de Hombre, Slim Fit Manga Larga - Mini Cuadros Efecto Dobby","Descripción:  El modelo mide 1.82 y usa talla M. Camisa premium de hombre, slim fit (silueta ajustada). Manga larga, cuello camisero con paletas para mayor estructura y perilla completa con botones. Elaborada en mezcla de algodón y elastano con tecnología Coolmax, un tejido transpirable y de secado rápido, que regula la temperatura del cuerpo. La tela tiene acabado Wrinkle Free para proporcionar mayor suavidad y resistencia a las arrugas. Diseño mini print de cuadros con efecto dobby (micro textura). El vivo rojo en el centro del cuello espalda, el botón metálico en puño derecho, los ojales en hilo rojo y las marquillas tejidas en piezas de los costados son detalles que complementan este diseño. | Lavado PRENDALAVADO: Temperatura máxima de lavado 30 ºC. Proceso muy moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor. Planchar con vapor puede causar daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No retorcer ni exprimir.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 64% Algodon 31% Coolmax 5% ElastanoPrenda: 64% Algodon 31% Coolmax 5% ElastanoPrenda: 64% Algodon 31% Coolmax 5% Elastano",China,Chevignon,Gris,389900,389900,,63_612E030_051100,S,Ropa Hombre,Camisas,,63_612E030_051100_Gris_S,63_612E030_051100,63_612E030_051100,www.chevignon.com.co
Chevignon,Men,Prenda: 64% Algodon 31% Coolmax 5% Elastano,24/10/2023,389900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1353887/63_612E030_051100_0.jpg?v=638237436087000000,"Camisa Premium de Hombre, Slim Fit Manga Larga - Mini Cuadros Efecto Dobby","Descripción:  El modelo mide 1.82 y usa talla M. Camisa premium de hombre, slim fit (silueta ajustada). Manga larga, cuello camisero con paletas para mayor estructura y perilla completa con botones. Elaborada en mezcla de algodón y elastano con tecnología Coolmax, un tejido transpirable y de secado rápido, que regula la temperatura del cuerpo. La tela tiene acabado Wrinkle Free para proporcionar mayor suavidad y resistencia a las arrugas. Diseño mini print de cuadros con efecto dobby (micro textura). El vivo rojo en el centro del cuello espalda, el botón metálico en puño derecho, los ojales en hilo rojo y las marquillas tejidas en piezas de los costados son detalles que complementan este diseño. | Lavado PRENDALAVADO: Temperatura máxima de lavado 30 ºC. Proceso muy moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor. Planchar con vapor puede causar daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No retorcer ni exprimir.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 64% Algodon 31% Coolmax 5% ElastanoPrenda: 64% Algodon 31% Coolmax 5% ElastanoPrenda: 64% Algodon 31% Coolmax 5% ElastanoPrenda: 64% Algodon 31% Coolmax 5% Elastano",China,Chevignon,Gris,389900,389900,,63_612E030_051100,XL,Ropa Hombre,Camisas,,63_612E030_051100_Gris_XL,63_612E030_051100,63_612E030_051100,www.chevignon.com.co
Chevignon,Men,Prenda: 64% Algodon 31% Coolmax 5% Elastano,24/10/2023,389900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1353887/63_612E030_051100_0.jpg?v=638237436087000000,"Camisa Premium de Hombre, Slim Fit Manga Larga - Mini Cuadros Efecto Dobby","Descripción:  El modelo mide 1.82 y usa talla M. Camisa premium de hombre, slim fit (silueta ajustada). Manga larga, cuello camisero con paletas para mayor estructura y perilla completa con botones. Elaborada en mezcla de algodón y elastano con tecnología Coolmax, un tejido transpirable y de secado rápido, que regula la temperatura del cuerpo. La tela tiene acabado Wrinkle Free para proporcionar mayor suavidad y resistencia a las arrugas. Diseño mini print de cuadros con efecto dobby (micro textura). El vivo rojo en el centro del cuello espalda, el botón metálico en puño derecho, los ojales en hilo rojo y las marquillas tejidas en piezas de los costados son detalles que complementan este diseño. | Lavado PRENDALAVADO: Temperatura máxima de lavado 30 ºC. Proceso muy moderado.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base de 110 ºC, sin vapor. Planchar con vapor puede causar daño irreversible.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No retorcer ni exprimir.OTROS: Planchar solo por el revés.OTROS: No planchar los accesorios. | Composición : Prenda: 64% Algodon 31% Coolmax 5% ElastanoPrenda: 64% Algodon 31% Coolmax 5% ElastanoPrenda: 64% Algodon 31% Coolmax 5% ElastanoPrenda: 64% Algodon 31% Coolmax 5% ElastanoPrenda: 64% Algodon 31% Coolmax 5% Elastano",China,Chevignon,Gris,389900,389900,,63_612E030_051100,XXL,Ropa Hombre,Camisas,,63_612E030_051100_Gris_XXL,63_612E030_051100,63_612E030_051100,www.chevignon.com.co
Chevignon,Men,Prenda: 99% Algodon 1% Elastomero,24/10/2023,198900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1203075/63_350C001_020000_0.jpg?v=638150946182070000,"Bermuda de Hombre en Denim Comfort, Straight Fit - Azul Claro","Descripción:  El modelo mide 1.82 y usa talla 32. Bermuda de hombre en denim, straight fit (Silueta recta). Color azul, tono claro. Diseño 5 bolsillos con pretina tradicional, botón metálico, aletilla con cierre y garra de cuero en la pretina posterior. Elaborada en denim con tecnología Comfort que proporciona un look tradicional con baja elongación. Peso: 11.5 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 99% Algodon 1% Elastomero",Colombia,Chevignon,Azul,198900,198900,,63_350C001_020000,28,Ropa Hombre,Bermudas,,63_350C001_020000_Azul_28,63_350C001_020000,63_350C001_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 99% Algodon 1% Elastomero,24/10/2023,198900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1203075/63_350C001_020000_0.jpg?v=638150946182070000,"Bermuda de Hombre en Denim Comfort, Straight Fit - Azul Claro","Descripción:  El modelo mide 1.82 y usa talla 32. Bermuda de hombre en denim, straight fit (Silueta recta). Color azul, tono claro. Diseño 5 bolsillos con pretina tradicional, botón metálico, aletilla con cierre y garra de cuero en la pretina posterior. Elaborada en denim con tecnología Comfort que proporciona un look tradicional con baja elongación. Peso: 11.5 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 99% Algodon 1% ElastomeroPrenda: 99% Algodon 1% Elastomero",Colombia,Chevignon,Azul,198900,198900,,63_350C001_020000,30,Ropa Hombre,Bermudas,,63_350C001_020000_Azul_30,63_350C001_020000,63_350C001_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 99% Algodon 1% Elastomero,24/10/2023,198900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1203075/63_350C001_020000_0.jpg?v=638150946182070000,"Bermuda de Hombre en Denim Comfort, Straight Fit - Azul Claro","Descripción:  El modelo mide 1.82 y usa talla 32. Bermuda de hombre en denim, straight fit (Silueta recta). Color azul, tono claro. Diseño 5 bolsillos con pretina tradicional, botón metálico, aletilla con cierre y garra de cuero en la pretina posterior. Elaborada en denim con tecnología Comfort que proporciona un look tradicional con baja elongación. Peso: 11.5 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 99% Algodon 1% ElastomeroPrenda: 99% Algodon 1% ElastomeroPrenda: 99% Algodon 1% Elastomero",Colombia,Chevignon,Azul,198900,198900,,63_350C001_020000,32,Ropa Hombre,Bermudas,,63_350C001_020000_Azul_32,63_350C001_020000,63_350C001_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 99% Algodon 1% Elastomero,24/10/2023,198900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1203075/63_350C001_020000_0.jpg?v=638150946182070000,"Bermuda de Hombre en Denim Comfort, Straight Fit - Azul Claro","Descripción:  El modelo mide 1.82 y usa talla 32. Bermuda de hombre en denim, straight fit (Silueta recta). Color azul, tono claro. Diseño 5 bolsillos con pretina tradicional, botón metálico, aletilla con cierre y garra de cuero en la pretina posterior. Elaborada en denim con tecnología Comfort que proporciona un look tradicional con baja elongación. Peso: 11.5 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 99% Algodon 1% ElastomeroPrenda: 99% Algodon 1% ElastomeroPrenda: 99% Algodon 1% ElastomeroPrenda: 99% Algodon 1% Elastomero",Colombia,Chevignon,Azul,198900,198900,,63_350C001_020000,38,Ropa Hombre,Bermudas,,63_350C001_020000_Azul_38,63_350C001_020000,63_350C001_020000,www.chevignon.com.co
Chevignon,Men,Prenda: 99% Algodon 1% Elastomero,24/10/2023,198900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1203075/63_350C001_020000_0.jpg?v=638150946182070000,"Bermuda de Hombre en Denim Comfort, Straight Fit - Azul Claro","Descripción:  El modelo mide 1.82 y usa talla 32. Bermuda de hombre en denim, straight fit (Silueta recta). Color azul, tono claro. Diseño 5 bolsillos con pretina tradicional, botón metálico, aletilla con cierre y garra de cuero en la pretina posterior. Elaborada en denim con tecnología Comfort que proporciona un look tradicional con baja elongación. Peso: 11.5 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 99% Algodon 1% ElastomeroPrenda: 99% Algodon 1% ElastomeroPrenda: 99% Algodon 1% ElastomeroPrenda: 99% Algodon 1% ElastomeroPrenda: 99% Algodon 1% Elastomero",Colombia,Chevignon,Azul,198900,198900,,63_350C001_020000,40,Ropa Hombre,Bermudas,,63_350C001_020000_Azul_40,63_350C001_020000,63_350C001_020000,www.chevignon.com.co
